Polynesia,9.552226498441476,1.4092993346361942
Portugal,11.023632996416657,1.2990180119567185
Qatar,11.33475527929875,1.0598057962690721
Romania,10.072174918054278,1.2229336450993151
Russia,8.599878558034845,1.7942662336616422
Rwanda,7.143617602704121,1.5468425707138433
Sao Tome and Principe,7.43955930913332,1.312794101188779
Saudi Arabia,9.648272670221848,1.7257972875820848
Senegal,7.358830898342354,1.4811565283640091
Serbia,9.61273410155986,1.225965394759796
Seychelles,10.112572746599298,1.3748252039281763
Sierra Leone,5.91350300563827,1.4065843248951149
Singapore,11.370405221979142,1.6404130771581262
Slovakia,10.733195906296567,0.8887455752152849
Slovenia,11.126689290215575,1.0677062892121556
South Africa,8.416930769477844,1.7331124640884916
Spain,11.569598761159636,1.235834807622784
Sri Lanka,9.082734247371036,1.4114179019851514
Sudan,5.948034989180646,1.3954377055035336
Suriname,7.207118856207756,1.6918802893614835
Sweden,11.40585237257854,1.6245048427040807
Switzerland,11.896369887709124,1.7461724546985384
Syria,6.693323668269949,1.4152910683775692
Taiwan,11.440827778529798,1.3731813279848741
Tajikistan,7.519692404116539,1.317112069607349
Tanzania,7.267525427828172,1.3668465626986135
Thailand,8.991686725934825,1.51430293748885
Timor-Leste,7.950854857719988,1.0978800143400362
Togo,6.148468295917647,1.5192288358306518
Trinidad and Tobago,9.658162296163171,1.4407709388649945
Tunisia,8.728587995695898,1.4451444448207338
Turkey,8.987321812850125,1.5705937362921716
Turkmenistan,9.108307646411031,1.2739284741216588
Uganda,6.470799503782602,1.501398312733288
Ukraine,7.835579246669965,1.8138872949678466
United Arab Emirates,9.981050264483919,1.8307199297874495
United Kingdom,11.786929416987036,1.2596058199475633
United States,11.280665485009736,1.9248280646903522
Uruguay,10.00278975360999,1.4243795552632366
Venezuela,8.901230352110781,1.4511721570791423
Vietnam,8.424858580213442,1.5015304677524526
Yemen,7.109062135687172,1.7424471958147028
Zambia,6.539585955617669,1.7258013830504821
Zimbabwe,7.764720544771477,1.488278341747152
